fold,r2,mae,rmse,trial_number
5,0.9963476357806968,315.86353486304995,543.7414039064519,40
6,0.9955868378988368,387.43189178385677,595.9997655722894,40
2,0.9879500969086852,381.92882010691017,868.7991940878705,41
3,0.9925758382383323,375.07917784133946,712.4525870465975,41
4,0.9959247517625425,303.54869479693383,548.9483199749857,41
5,0.9963784460631075,333.57018800419166,541.4431245582765,41
6,0.9968923066397363,294.68728327743315,500.13843280066817,41
2,0.9867137925145076,558.9067480702158,912.2799865051694,42
3,0.992968487274813,348.16897284802906,693.3565751620594,42
4,0.996042768213809,306.3748145641452,540.9413376052025,42
5,0.9957296448549202,347.53768419291583,587.9458940391967,42
6,0.9968809382622515,299.97534107667843,501.05238593254234,42
2,0.9842416483255622,693.0994307564376,993.5346693978764,43
3,0.9932588817727055,361.9455092634184,678.8881479496566,43
4,0.9955827928627186,326.4981270003233,571.515888776095,43
5,0.9960993651322592,336.19716514986686,561.9180900348323,43
6,0.9967745957291028,314.1290619608087,509.52233635444225,43
2,0.9883900928215319,372.1189887440303,852.7898173426297,44
3,0.9927533487448744,394.46098562882133,703.8837442112638,44
4,0.995822689227607,318.33115631847767,555.7798780339951,44
5,0.9961729014965327,323.6960290825564,556.5961329036957,44
6,0.9959743725342407,330.73217334857844,569.2302092718212,44
2,0.9881558946378928,461.57775536782134,861.3482254806403,45
3,0.9927702019099407,359.1193764599595,703.0647746180894,45
4,0.99512775610582,413.010348349523,600.2317112054496,45
5,0.9965695662332222,293.7722042191938,526.9627098071438,45
6,0.9967984985191395,304.76508071258365,507.63084424874677,45
2,0.9852808719804493,440.067058890735,960.2154146888356,46
3,0.9921554285354963,458.9463501115129,732.3469323618317,46
4,0.9957478830648999,314.39102856051795,560.7341750116733,46
5,0.9966282175723767,317.09053775022255,522.4384543409324,46
6,0.9956423449649778,352.3486071113896,592.2397766082792,46
2,0.9866970896934618,416.6524055504732,912.8532450276381,47
3,0.9920345835968287,437.35025098406464,737.9662441033435,47
4,0.9956142254244258,332.1195716178304,569.4788232578876,47
5,0.9961773643495269,321.7989734361901,556.2715095237999,47
6,0.9966013559542187,294.95268006800643,523.0268565001181,47
2,0.9877414625528392,419.0985542783757,876.2881954515778,48
3,0.9928192204290156,392.10687815352225,700.6773076234792,48
4,0.9957977239089606,327.81966182617634,557.4381880358683,48
5,0.9964423960765257,296.8260395539986,536.6413854196855,48
6,0.9969099585203813,289.6182536456838,498.71600222881,48
2,0.9868286067860386,467.75320792045545,908.3296480857608,49
3,0.9926875045739446,450.8293616039592,707.0743102656298,49
4,0.995604262567902,343.41112765166844,570.1252788914467,49
5,0.996503223847799,295.91206238875446,532.0338691252997,49
6,0.9967752321805083,291.2431230430671,509.4720632446349,49
