fold,r2,mae,rmse,trial_number
4,0.9965345655541461,277.5423224835672,529.6441848492989,21
5,0.9964218761154088,272.3789635646027,536.659516985016,21
1,0.9888370536153712,345.53477567742755,836.2132633496268,22
2,0.9927680915841294,318.93473249028796,703.1673768946787,22
3,0.9953461808973185,294.09579391695706,586.6231196241639,22
4,0.9964176089362178,282.05892919439145,538.5076297121366,22
5,0.9962878070787764,275.989308217614,546.6211330851429,22
1,0.988756440430758,347.84038107021996,839.2271876921144,23
2,0.9929690015919984,313.96920819643236,693.3312170536922,23
3,0.9953129561223277,292.30881346350276,588.7134198275954,23
4,0.9965337586659819,277.67111114133024,529.7058421619431,23
5,0.9964289662370873,272.39704058587034,536.1275527240034,23
1,0.9888393969304473,345.5477207374401,836.1254901970582,24
2,0.9928676758165738,316.8399018456145,698.3092457751931,24
3,0.9953106356883333,294.0313632602893,588.8591301765133,24
4,0.9964264714995315,281.55919611414566,537.841103742263,24
5,0.9962802211057494,276.91670943937476,547.1793660447463,24
1,0.9887366251904547,349.402048029907,839.9663738874975,25
2,0.9928969732594665,315.3119417529239,696.8735477119986,25
3,0.9953186991714282,293.0133309836507,588.3526331046626,25
4,0.9965062231048194,278.6738458788475,531.8056519672715,25
5,0.996369659825487,274.6774666801488,540.5611250653737,25
1,0.988682858818301,349.58238797204035,841.9688011299007,26
2,0.9929340902336373,316.4619970590647,695.0504012158241,26
3,0.9949883034188236,300.87901217287583,608.7609851192756,26
4,0.9963570351391379,286.89688279188243,543.0412939969383,26
5,0.996282126533094,275.5133038121016,547.039203940015,26
1,0.9884715719874367,356.92546214880184,849.7920782734311,27
2,0.9928481087888702,319.315007038253,699.266470755226,27
3,0.9951883612203505,297.1121683444685,596.4869332515797,27
4,0.9964551311427717,281.8641377859237,535.6800233999969,27
5,0.9963018231396006,281.4823981560931,545.5882233306546,27
1,0.9849190123949858,457.060060933892,971.946866100984,28
2,0.9894239382522435,409.38454441857596,850.3432011794622,28
3,0.9931330990885264,372.1793567726545,712.5819486466883,28
